titleId	conceptId	name	contentId	region	publisherId	psVR	pS4Pro	pS5BackCompat
CUSA06508_00	212679	HITMAN™	EP0082-CUSA06508_00-HITMANCOMPLETE01	EP	EP0082		Supported	Compatible
CUSA02992_00	212679	HITMAN™ - Beta	EP0082-CUSA02992_00-HITMANBETA000001	EP	EP0082			Not Compatible
CUSA11947_00	212679	HITMAN™ - Definitive Edition	EP0082-CUSA11947_00-0ANNIVERSARYDISC	EP	EP0082		Supported	Compatible
CUSA12413_00	231840	HITMAN™ 2	EP3969-CUSA12413_00-HITMANCOMPLETE02	EP	EP3969		Supported	Compatible
CUSA12414_00	231840	HITMAN™ 2	EP3969-CUSA12414_00-HITMANGAME000002	EP	EP3969		Supported	Compatible
CUSA10514_00	231840	HITMAN™ Sniper Assassin	EP3969-CUSA10514_00-0000000000SNIPER	EP	EP3969		Supported	Not Compatible
CUSA12316_00	231840	HITMAN™ Sniper Assassin	EP1018-CUSA12316_00-0000000000SNIPER	EP	EP1018		Supported	Not Compatible
CUSA10025_00	230377	HIVE: Altenum Wars	EP3729-CUSA10025_00-4713237999899143	EP	EP3729		Supported	Compatible
CUSA39408_00	10005271	Hiveswap Friendsim	EP5661-CUSA39408_00-7732540069263432	EP	EP5661		Supported	Compatible
CUSA57810_00	10017926	Ho Ho & Move	EP1612-CUSA57810_00-HOHOMOVEGAME0000	EP	EP1612		Supported	Compatible
CUSA28688_00	10002508	Hoa	EP2011-CUSA28688_00-2916274499704456	EP	EP2011		Supported	Compatible
CUSA08319_00	228738	Hob	EP0581-CUSA08319_00-HOBGAME000000000	EP	EP0581		Supported	Compatible
CUSA29679_00	10003404	HoboRPG	EP6075-CUSA29679_00-1040084594243406	EP	EP6075			Compatible
CUSA15328_00	233041	Hoggy2	EP0896-CUSA15328_00-RATALAIKAGHOGGY2	EP	EP0896		Supported	Compatible
CUSA12771_00	232447	Hogwarts Legacy	EP1018-CUSA12771_00-HOGWARTSLEGACY01	EP	EP1018		Supported	Compatible
CUSA00143_00	201943	Hohokum	EP9000-CUSA00143_00-HOHOKUMGAMEPKG01	EP	EP9000			Compatible
CUSA30507_00	10003839	Hokko Life	EP4064-CUSA30507_00-HOKKOLIFE0000000	EP	EP4064			Compatible
CUSA45696_00	10009447	Hole IO	EP2696-CUSA45696_00-0468721549277230	EP	EP2696			Compatible
CUSA47893_00	10010522	Hole Theory	EP7333-CUSA47893_00-0838524034779113	EP	EP7333		Supported	Compatible
CUSA18113_00	235322	Holfraine	EP0811-CUSA18113_00-0000000000000000	EP	EP0811		Supported	Compatible
CUSA52260_00	10013343	Holiday Eye Spy	EP7333-CUSA52260_00-0910150314278483	EP	EP7333		Supported	Compatible
CUSA57807_00	10017924	Holiday Eye Spy 2	EP7333-CUSA57807_00-0067590927318862	EP	EP7333		Supported	Compatible
CUSA13285_00	232654	Hollow Knight	EP1805-CUSA13285_00-HOLLOWKNIGHT18EU	EP	EP1805		Supported	Compatible
CUSA39420_00	10005908	Hollow Knight: Silksong	EP1805-CUSA39420_00-HKSILKSONGPS4000	EP	EP1805		Supported	Compatible
CUSA54496_00	10015035	Holly's Hunt	EP5645-CUSA54496_00-000000HOLLYSHUNT	EP	EP5645			Compatible
CUSA06488_00	223070	HoloBall	EP0108-CUSA06488_00-0000000000000001	EP	EP0108	Required	Supported	Compatible
CUSA13023_00	232174	Holy Potatoes! A Weapon Shop?!	EP4034-CUSA13023_00-HPWEAPONSHOPEU00	EP	EP4034		Supported	Compatible
CUSA13024_00	232175	Holy Potatoes! We're In Space?!	EP4034-CUSA13024_00-HPWEREINSPACEEU0	EP	EP4034		Supported	Compatible
CUSA12062_00	232177	Holy Potatoes! What the Hell?!	EP4034-CUSA12062_00-HPWHATTHEHELLEU0	EP	EP4034		Supported	Compatible
CUSA01421_00	202043	Home	EP4538-CUSA01421_00-000000000HOMEPS4	EP	EP4538			Compatible
CUSA44397_00	10008880	Home Office Simulator - Ayame Life Sim	EP6326-CUSA44397_00-0269416199948845	EP	EP6326			Compatible
CUSA24053_00	10001239	Home Run High	EP5707-CUSA24053_00-KAIRO00000107000	EP	EP5707			Compatible
CUSA48873_00	10011019	Home Safety Hotline	EP6776-CUSA48873_00-0076252383178682	EP	EP6776			Compatible
CUSA35725_00	10004682	Home Sheep Home: Farmageddon Party Edition	EP2605-CUSA35725_00-3691250995454778	EP	EP2605		Supported	Compatible
CUSA14950_00	232421	Home Sweet Home	EP1059-CUSA14950_00-HOMESWEETHOME0EU	EP	EP1059	Supported	Supported	Compatible
CUSA36171_00	10005979	Homebody	EP6162-CUSA36171_00-7798186334823127	EP	EP6162		Supported	Compatible
CUSA00938_00	202024	Homefront®: The Revolution	EP4062-CUSA00938_00-HOMEFRONT2000000	EP	EP4062		Supported	Compatible
CUSA05320_00	202024	Homefront®: The Revolution Beta	EP4062-CUSA05320_00-HOMEFRONTBETA000	EP	EP4062			
CUSA12375_00	231716	HOMESTAR VR	EP3922-CUSA12375_00-0000000000000000	EP	EP3922	Required	Supported	Compatible
CUSA18458_00	231716	HOMESTAR VR SPECIAL EDITION	EP3922-CUSA18458_00-0000000000000000	EP	EP3922	Required	Supported	Compatible
CUSA12174_00	232211	Honor and Duty: D-Day	EP3150-CUSA12174_00-HADDDAYV001000EU	EP	EP3150	Supported	Supported	Compatible
CUSA12573_00	232211	Honor and Duty: D-Day Beta	EP3150-CUSA12573_00-HADDDAYV001000ED	EP	EP3150	Supported	Supported	
CUSA07607_00	217160	Honor_And_Duty_Arcade_Edition	EP3150-CUSA07607_00-HADAEV00100000E0	EP	EP3150	Supported	Supported	Compatible
CUSA18985_00	10000293	Hood: Outlaws & Legends	EP4133-CUSA18985_00-00000000HOODGAME	EP	EP4133		Supported	Compatible
CUSA46562_00	10009853	Hoodie Survivor	EP2919-CUSA46562_00-0630923390024720	EP	EP2919		Supported	Compatible
CUSA58249_00	10018354	Hoof & Seek	EP1612-CUSA58249_00-HOOFANDSEEKGAME0	EP	EP1612		Supported	Compatible
CUSA55178_00	10015622	Hook: Complete Edition	EP5987-CUSA55178_00-ULGHOOKCEPS40001	EP	EP5987		Supported	Compatible
CUSA17278_00	234604	Hookbots	EP5241-CUSA17278_00-HOOKBOTS00000000	EP	EP5241		Supported	Compatible
CUSA43763_00	10008560	Hooligan Simulator 2023 - You vs System	EP6326-CUSA43763_00-0795444966090464	EP	EP6326			Compatible
CUSA04557_00	216266	HoPiKo	EP1121-CUSA04557_00-0000000000000000	EP	EP1121			Compatible
CUSA38391_00	10005787	Hopping Girl Kohane EX	EP7849-CUSA38391_00-HOPPINGGIRLEX216	EP	EP7849		Supported	Compatible
CUSA46017_00	10009591	HOPPING P	EP5645-CUSA46017_00-0387216331127843	EP	EP5645			Compatible
CUSA35789_00	10005698	Horace	EP4040-CUSA35789_00-HORACE0000000000	EP	EP4040			Compatible
CUSA30621_00	10003887	Horatio Goes Snowboarding	EP2005-CUSA30621_00-HORATIOSNOWBOARD	EP	EP2005		Supported	Compatible
CUSA44121_00	10008656	HordeCore	EP8280-CUSA44121_00-0186745190692850	EP	EP8280			Compatible
CUSA39746_00	10006999	Horizon Chase 2	EP1464-CUSA39746_00-HORIZONCHASE2000	EP	EP1464		Supported	Compatible
CUSA11452_00	231717	Horizon Chase Turbo	EP0040-CUSA11452_00-HORIZONTURBOGAME	EP	EP0040		Supported	Compatible
CUSA12644_00	231717	Horizon Chase Turbo Demo	EP0040-CUSA12644_00-HORIZONTURBODEMO	EP	EP0040		Supported	
CUSA12645_00	231717	Horizon Chase Turbo Soundtrack	EP0040-CUSA12645_00-HORIZONTURBOSDTR	EP	EP0040			Compatible
CUSA24705_00	10000886	Horizon Forbidden West	EP9000-CUSA24705_00-FORBIDDENWESTPS4	EP	EP9000		Supported	Compatible
CUSA28104_00	10000886	Horizon Forbidden West Digital Deluxe Content	EP9000-CUSA28104_00-HFWDIGITALADDONS	EP	EP9000		Supported	Compatible
CUSA28370_00	10000886	Horizon Forbidden West Digital Soundtrack	EP9000-CUSA28370_00-HFWSOUNDTRACKPS4	EP	EP9000		Supported	Compatible
CUSA44866_00	10009071	Horizon Midnight Sky Combat Aircraft - War Arena Flight Simulator	EP6326-CUSA44866_00-0221975959887951	EP	EP6326			Compatible
CUSA15415_00	233588	Horizon Shift '81	EP4358-CUSA15415_00-HORIZONSHIFT81EU	EP	EP4358		Supported	Compatible
CUSA01021_00	221727	Horizon Zero Dawn™	EP9000-CUSA01021_00-HRZ0000000000000	EP	EP9000		Supported	Compatible
CUSA07319_00	221727	Horizon Zero Dawn™	EP9000-CUSA07319_00-HRZ0000000000000	EP	EP9000		Supported	Compatible
CUSA07320_00	221727	Horizon Zero Dawn™	EP9000-CUSA07320_00-HRZ0000000000000	EP	EP9000		Supported	Compatible
CUSA10211_00	221727	Horizon Zero Dawn™: Complete Edition	EP9000-CUSA10211_00-HRZCE00000000000	EP	EP9000		Supported	Compatible
CUSA10212_00	221727	Horizon Zero Dawn™: Complete Edition	EP9000-CUSA10212_00-HRZCE00000000000	EP	EP9000		Supported	Compatible
CUSA10213_00	221727	Horizon Zero Dawn™: Complete Edition	EP9000-CUSA10213_00-HRZCE00000000000	EP	EP9000		Supported	Compatible
CUSA26259_00	10001849	Horned Knight	EP1245-CUSA26259_00-0461489161441421	EP	EP1245			Compatible
CUSA48656_00	10010580	Horrific Xanatorium	EP2363-CUSA48656_00-EU0HXANA00000PS4	EP	EP2363		Supported	Compatible
CUSA18964_00	10000276	Horror Adventure	EP8934-CUSA18964_00-HORRORADVENTURE9	EP	EP8934		Supported	Compatible
CUSA33255_00	10004903	Horror Adventure : Zombie Edition	EP8934-CUSA33255_00-5789575748984459	EP	EP8934		Supported	Compatible
CUSA51616_00	10004903	Horror Adventure : Zombie Edition (Demo)	EP8934-CUSA51616_00-0960717260979840	EP	EP8934			Compatible
CUSA33278_00	10004903	Horror Adventure : Zombie Edition (VR)	EP8934-CUSA33278_00-3655384655827391	EP	EP8934	Required	Supported	Compatible
CUSA47772_00	10004903	Horror Adventure : Zombie Edition (VR) Demo	EP8934-CUSA47772_00-0973154603500139	EP	EP8934			Compatible
CUSA47758_00	10000276	Horror Adventure Demo	EP8934-CUSA47758_00-0971428773601035	EP	EP8934			Compatible
CUSA25974_00	10000276	Horror Adventure VR	EP8934-CUSA25974_00-HORRORADVENTURVR	EP	EP8934	Required	Supported	Compatible
CUSA47756_00	10000276	Horror Adventure VR Demo	EP8934-CUSA47756_00-0372027179778786	EP	EP8934			Compatible
CUSA46276_00	10009705	Horror and Sports Pinball	EP6922-CUSA46276_00-0604677547361013	EP	EP6922		Supported	Compatible
CUSA29466_00	10003441	Horror Break	EP4312-CUSA29466_00-4624862604601117	EP	EP4312		Supported	Compatible
CUSA29661_00	10003522	Horror Break Head to Head	EP4312-CUSA29661_00-0733337276118164	EP	EP4312		Supported	Compatible
CUSA50325_00	10012000	Horror Clash	EP4312-CUSA50325_00-0763528040178623	EP	EP4312		Supported	Compatible
CUSA35456_00	10005725	Horror Fun	EP4312-CUSA35456_00-7253752959662583	EP	EP4312		Supported	Compatible
CUSA44563_00	10008943	Horror Gallery	EP6556-CUSA44563_00-0070950472553824	EP	EP6556		Supported	Compatible
CUSA54841_00	10015329	Horror Night with Tung Tung Tung Sahur	EP6878-CUSA54841_00-TUNGTUNGSAHUR111	EP	EP6878		Supported	Compatible
CUSA43484_00	10008427	Horror Pinball	EP6922-CUSA43484_00-0544053370397836	EP	EP6922		Supported	Compatible
CUSA34033_00	10005209	Horror Run	EP4312-CUSA34033_00-5053819321399813	EP	EP4312		Supported	Compatible
CUSA17151_00	234846	Horror Stories	EP5864-CUSA17151_00-HRRSTRS301CNSLPS	EP	EP5864		Supported	Compatible
CUSA17149_00	234846	Horror Stories Demo	EP5864-CUSA17149_00-HRRSTRS301CNSLPS	EP	EP5864		Supported	
CUSA37796_00	10006467	Horror Tale 1: Kidnapper	EP6556-CUSA37796_00-8938451628773179	EP	EP6556		Supported	Compatible
CUSA43465_00	10008419	Horror Tale 2	EP6556-CUSA43465_00-0717083506979036	EP	EP6556		Supported	Compatible
CUSA27870_00	10002840	HORROR TALES: The Wine	EP3111-CUSA27870_00-JANDUSOFT0000001	EP	EP3111		Supported	Compatible
CUSA27247_00	10002420	HorrorBar	EP4904-CUSA27247_00-5723351411665032	EP	EP4904			Compatible
CUSA20580_00	10001318	Horse Club	EP8218-CUSA20580_00-HORSECLUBADV01EU	EP	EP8218		Supported	Compatible
CUSA33525_00	10005001	Horse Club Adventures 2	EP8218-CUSA33525_00-HORSECLUBADV02EU	EP	EP8218		Supported	Compatible
CUSA46264_00	10009700	Horse Racing	EP3656-CUSA46264_00-0683606942609902	EP	EP3656			Compatible
CUSA04561_00	217204	Horse Racing 2016	EP8934-CUSA04561_00-HORSERACING20161	EP	EP8934		Supported	Compatible
CUSA31920_00	10004376	Horse Riding - Breakthrough Gaming Arcade	EP6187-CUSA31920_00-BTGHORSERIDING00	EP	EP6187		Supported	Compatible
CUSA26372_00	10002234	Horse Tales - Emerald Valley Ranch	EP4295-CUSA26372_00-STABLEGIRLPS40EU	EP	EP4295		Supported	Compatible
CUSA34501_00	10005227	Host 714	EP0546-CUSA34501_00-HOST714GAMEPS4EU	EP	EP0546			Compatible
CUSA43482_00	10008426	Hot Blood	EP2005-CUSA43482_00-HOTBLOOD00000000	EP	EP2005		Supported	Compatible
CUSA32474_00	10004604	Hot Shots Golf 2	EP9000-CUSA32474_00-SCES021460000000	EP	EP9000		Supported	Compatible
CUSA23667_00	10000518	Hot Springs Story	EP5707-CUSA23667_00-KAIRO00000025000	EP	EP5707			Compatible
CUSA35369_00	10005704	Hot Tentacles Shooter	EP6470-CUSA35369_00-HOTTENTACLESSHOO	EP	EP6470		Supported	Compatible
CUSA44881_00	10009076	Hot Wheels Monster Trucks: Stunt Mayhem	EP0281-CUSA44881_00-HOTWMONSTERTRUCK	EP	EP0281			Compatible
CUSA25503_00	10001874	HOT WHEELS UNLEASHED™	EP4356-CUSA25503_00-HWUNLEASHEDFGAME	EP	EP4356		Supported	Compatible
CUSA35582_00	10005765	HOT WHEELS UNLEASHED™ 2 - Turbocharged	EP4356-CUSA35582_00-HWU2TURBOCHARGED	EP	EP4356		Supported	Compatible
CUSA33365_00	10002253	Hotel Life - A Resort Simulator	EP6665-CUSA33365_00-HLRS000000000000	EP	EP6665			Compatible
CUSA42360_00	10007315	Hotel Renovator	EP4133-CUSA42360_00-HOTELRENOVATOR00	EP	EP4133			Compatible
CUSA11093_00	231095	Hotel Transylvania 3: Monsters Overboard	EP3678-CUSA11093_00-HT10000000000000	EP	EP3678		Supported	Compatible
CUSA25614_00	10001919	Hotel Transylvania Scary-Tale Adventures	EP3678-CUSA25614_00-6441354222329450	EP	EP3678		Supported	Compatible
CUSA18548_00	10000320	HotelRnR	EP2630-CUSA18548_00-0000000000000000	EP	EP2630	Required	Supported	Compatible
CUSA00528_00	202006	Hotline Miami	EP3643-CUSA00528_00-HOTLINEMIAMIPS40	EP	EP3643			Compatible
CUSA00371_00	202007	Hotline Miami 2: Wrong Number	EP3643-CUSA00371_00-HOTLINEMIAMI2000	EP	EP3643			Compatible
CUSA11573_00	231863	Hotshot Racing	EP4395-CUSA11573_00-0000000000000001	EP	EP4395		Supported	Compatible
CUSA33046_00	10004822	Hourglass	EP6839-CUSA33046_00-HOURGLASS0000000	EP	EP6839		Supported	Compatible
CUSA45390_00	10009303	House	EP0297-CUSA45390_00-0158818094014204	EP	EP0297		Supported	Compatible
CUSA34633_00	10005439	House Builder	EP1549-CUSA34633_00-CLABS1HB20220520	EP	EP1549			Compatible
CUSA23089_00	10000044	House Flipper	EP5347-CUSA23089_00-HOUSEFLIPPER00EU	EP	EP5347		Supported	Compatible
CUSA29316_00	10003236	House Flipper VR	EP6941-CUSA29316_00-8658092383239044	EP	EP6941			Compatible
CUSA08066_00	227363	Hover	EP1302-CUSA08066_00-0000000000000000	EP	EP1302		Supported	Compatible
CUSA35281_00	10005665	Hover Racer	EP7550-CUSA35281_00-6098522663620716	EP	EP7550		Supported	Compatible
CUSA42233_00	10007914	How 2 Escape	EP8208-CUSA42233_00-HOW2E00GAMEEUR00	EP	EP8208		Supported	Compatible
CUSA54656_00	10014662	How 2 Escape: Lost Submarine	EP8208-CUSA54656_00-HOW2ESCAPE2LS001	EP	EP8208		Supported	Compatible
CUSA54648_00	10014662	How 2 Escape: Lost Submarine - Demo	EP8208-CUSA54648_00-HOW2ESCAPE2DEMO0	EP	EP8208		Supported	Compatible
CUSA36475_00	10006075	How to Fool a Liar King Remastered	EP0896-CUSA36475_00-HOWTOFOOLALIARRG	EP	EP0896		Supported	Compatible
CUSA07008_00	227150	How To Survive 2	EP4040-CUSA07008_00-HOWTOSUR2PS4SCEE	EP	EP4040		Supported	Compatible
CUSA00706_00	201989	How to Survive: Storm Warning Edition	EP4040-CUSA00706_00-HOWTOSURVIVE0001	EP	EP4040			Bootable
CUSA25140_00	10001731	How to Take Off Your Mask Remastered	EP0896-CUSA25140_00-RGTAKEOFFYOURMAS	EP	EP0896			Compatible
CUSA06675_00	225191	How We Soar	EP1440-CUSA06675_00-HOWWESOARPS40002	EP	EP1440	Required	Supported	Compatible
CUSA05065_00	221896	Hue	EP4395-CUSA05065_00-HUESCEE000000000	EP	EP4395			Compatible
CUSA56580_00	10016786	Hula Hula Wee	EP8701-CUSA56580_00-0427721309436175	EP	EP8701		Supported	Compatible
CUSA15437_00	233596	Human Anatomy VR	EP5449-CUSA15437_00-VIRTUALMEDICINEX	EP	EP5449	Required	Supported	Compatible
CUSA07208_00	227139	Human Fall Flat	EP4395-CUSA07208_00-HUMANFF00SIEEPS4	EP	EP4395		Supported	Compatible
CUSA28071_00	233011	HUMANITY	EP0748-CUSA28071_00-HUMANITYGAME0000	EP	EP0748			Compatible
CUSA40187_00	233011	HUMANITY DEMO VERSION	EP0748-CUSA40187_00-HUMANITYBETAB002	EP	EP0748	Supported	Supported	Compatible
CUSA32050_00	10004309	Humankind	EP0177-CUSA32050_00-HUMANKINDEU00000	EP	EP0177			Compatible
CUSA57567_00	10017675	Hummingbird Garden	EP8701-CUSA57567_00-0958224647346516	EP	EP8701		Supported	Compatible
CUSA32294_00	10004524	Hundred Days - Winemaking Simulator	EP3040-CUSA32294_00-9497533742115368	EP	EP3040			Compatible
CUSA39541_00	10006944	Hungry Monster	EP7333-CUSA39541_00-0337716279944947	EP	EP7333		Supported	Compatible
CUSA12378_00	232286	Hungry Shark® World	EP0001-CUSA12378_00-HSWC0109FGOL7410	EP	EP0001		Supported	Compatible
CUSA23669_00	10001084	Hunt	EP3656-CUSA23669_00-6821466145282633	EP	EP3656		Supported	Compatible
CUSA15859_00	234014	HUNT: SHOWDOWN	EP4291-CUSA15859_00-HUNTSHOWDOWN0000	EP	EP4291		Supported	Compatible
CUSA12064_00	232194	Huntdown	EP4837-CUSA12064_00-HUNTDOWN00000001	EP	EP4837		Supported	Compatible
CUSA37727_00	10006443	Hunter Shooting Camp	EP7550-CUSA37727_00-6263474854911910	EP	EP7550		Supported	Compatible
CUSA26231_00	10002168	Hunter's Arena: Legend	EP8266-CUSA26231_00-7387650774817698	EP	EP8266		Supported	Compatible
CUSA28153_00	10002168	Hunter's Arena: Legends	EP8266-CUSA28153_00-7100088741949071	EP	EP8266			Compatible
CUSA07164_00	227392	Hunting Simulator	EP4008-CUSA07164_00-HUNTINGSIMULATOR	EP	EP4008		Supported	Compatible
CUSA18653_00	10000348	Hunting Simulator 2	EP4008-CUSA18653_00-HS20SIEE00000000	EP	EP4008		Supported	Compatible
CUSA05997_00	222894	Huntsman	EP1226-CUSA05997_00-0000000000000000	EP	EP1226			Compatible
CUSA00245_00	201927	Hustle Kings™	EP9000-CUSA00245_00-UHUSTLEKIN000001	EP	EP9000	Supported	Supported	Compatible
CUSA05634_00	222257	Hustle Kings™ VR	EP9000-CUSA05634_00-UHUSTLEKINGVR001	EP	EP9000	Supported	Supported	Compatible
CUSA57065_00	10017229	Hydraulic Press	EP3656-CUSA57065_00-0441078830568553	EP	EP3656			Compatible
CUSA56671_00	10016865	HYMER 2000	EP3146-CUSA56671_00-0659849223717396	EP	EP3146		Supported	Compatible
CUSA34884_00	10005515	Hyper Echelon	EP7919-CUSA34884_00-9978783722478576	EP	EP7919			Compatible
CUSA39486_00	10005140	Hyper Gunsport	EP3968-CUSA39486_00-0084757968971113	EP	EP3968		Supported	Compatible
